schema,table_name,definition,column_count,has_pk
SCM,"CV3OrderVariableComponent","When a master order is created, the dosing or frequency information is stored in this table. One child order will be created per row.",59,true
SCM,"SXAEISClientApplication","Defines client applications that may request EIS services",16,true
SCM,"SXARCMERPerVisitRateRHCAddlReimb","Stores additional per visit rate reimbursement settings for RHC",13,true
SCM,"SXAMMRecipePrepIngredient","Table to hold Recipe's Preparation's ingredient information",17,true
SCM,"SXARCMMeasurementQualifier","Dictionary for measurement qualifier",12,true
SCM,"SXACRTileColumn","Clinical Review Tile Column table will store configuration/customization templates of tiles",16,true
SCM,"CV3VisitTypeViaXref","Policy information for when admission is via another visit.",20,true
SCM,"SXARCMResourceMaster","This contains resource keys which are used in various application.",10,true
SCM,"SXASRGCaseListUserDefinedColumn","Case list user defined columns.",12,true
SCM,"SXAESEventGroupEvents","Stores preconfigured groups of events (Event Groups). An example would be surgery and follow-up appointments.",19,true
SCM,"SXAEISExpressionDefinition","This table allows for configuration types which can be stored in POHAppUserPrefConfig table",15,true
SCM,"CV3EnterpriseChartData","Contains the enterprise-defined data for a client's chart.",163,true
SCM,"SXAMMServiceStatusUserConfig","There may be as many as a record for each service and for each user in this table.",11,true
SCM,"SXARCMSRRevenueHCPCSLink","Table contains Revenue/HCPCS codes",15,true
SCM,"SXAAMBWMClientSchedule","A table that associates wellness schedules to patients.",11,true
SCM,"SXARCMDepartmentCodeMaster","Dictionary Table for Departmental Code Master",11,true
SCM,"SXARCMRevenueCycleDetail","This table is altered to include the following columns related to Rate Codes.",64,true
SCM,"SXAHMClientEvent","This Health Management patient data table stores the client events that are assigned to a patient.  This table directly corresponds to the the rows displayed in the patient's schedule on the working view, summary view, or timeline view.",14,true
SCM,"SXARCMPGRemittanceAdjFacilityConfig","To store adjustment configuration of Patient Guarantor Remittance",12,true
SCM,"CV3RelevantInfoPolicyDtl","The details of a relevant information policy.  It defines what items are included in the policy.",16,true
SCM,"SXASNDigitalSignature","The purpose of this table is to store the digital signature represented as hexadecimal ASCII string and the signee details.",12,true
SCM,"SXACDTaskFSParamFanoutXRef","This table is used to store the fanout mappings between Order Task Form  fields and Flowsheet parameters.",15,true
SCM,"SXASRGSurgeryTimePolicyDtlLabelXref","The purpose of this table is to stored the Time policy label for Surgery time policies dictionary",12,true
SCM,"SXARCMClaimDataTransformationDetail","This table stores the source of derived values for claim field using data transformation, based on rules.",13,true
SCM,"SXAEDITargetConfiguration","Stores EDI target configuration per target per transaction/subtransaction combination.",14,true
SCM,"SXAAMFreeTextCareProvider","Care providers entered but not present in the CV3CareProvider table.",26,true
SCM,"SXAEHIEMR_Documents","This table identifies the DocID's by patient identifier",2,true
SCM,"SXAMMCartFillDispenseSubtype","Contains Dispense Subtype confined for the policy.",11,true
SCM,"CV3AncillaryName","The name of a catalog item when it is sent or received from the performing department.",20,true
SCM,"SXARCMChangeReasonType","Storing Financial Plan Change Reason Type information like Billing Request, Re-bill, Worksheet etc.",10,true
SCM,"CV3TaskScheduleDefinition","Stores the scheduled task define for the patient.",16,true
SCM,"SXAMMStockItemRobotXRef","Provides a cross reference table (m-m) between SXAMMStockItem and CV3CommunicationProcess",13,true
SCM,"SXAESLocationDefaultSearchTime","This table stores the default search time periods that are used by the Location Defaults in the book appointment screen.  There is one row for each time period that is set up in the default.",13,true
SCM,"SXARCMSRStateContentDictionaryXREF","Stores the mapping between content dictionary and state content dictionary",10,true
SCM,"SXASCLComponentDef","Sunrise Charge Logic Configuration Master Table that stores the list of Components",10,true
SCM,"SXAAMInsuranceCarrier","Dictionary of insurance carriers that are associated with insurance plans",14,true
SCM,"SXARCMSelfPayRevenuCycleFacilityXREF","Stores the facilities for which the self pay revenue cycle is applicable. There can be multiple facilities associated with one revenue cycle setup",10,true
SCM,"CV3DrugMappingXRef","Additional External IDs (ie: Alternate IDs) assigned to a Catalog Item",14,true
SCM,"SXASCLTransactionModifiers","Sunrise Charge Logic Modifier Table which will store the information about the Charge Moidfiers submitted for patient.",12,true
SCM,"SXACDFHIRDischargeBundleAttachmentXREF","Cross reference between documents and visits, to specify documents to be attached to the bundle when generating UK FHIR document for the visit.",12,true
SCM,"SXAHMClientEventActionStatusHistory","This Health Management patient data table tracks the history of actions that resulted in a change to the status of the entices series of Client Events, which is equivalent to a row on the patient's schedule.",14,true
SCM,"SXARCMAnesthesiaAgent","User Define Dictionary Table to store Anesthesia agent Info",13,true
SCM,"SXAEISAttributeEquivalentValueXref","Meta Data table that associates an attribute with an equivalent value definition indicating that the sets of equivalent values are treated as equivalent only when searching on that attribute",11,true
SCM,"SXAMMOrderFunctionCodeXREF","This table will be used to map the FunctionCodeNum to values that correspond to the workflow in Pharmacy",10,true
SCM,"SXARCMClaimIDNumber","To store the count of claim worksheets for episodes",11,true
SCM,"SXASRGCardTemplate","This surgery table contains the name of the template layout",14,true
SCM,"CV3ObservationDocumentARC","Contains older observation  records. This table stores extended information for the Observation table and it has multiple records per observation when fanout has occurred. XREF relating CV3Observation and CV3ClientDocument.  Observations are recorded as part of a client document.",29,true
SCM,"CV3ClientDocDetailARC","Contains older document details. This table is a cross reference between cv3ClientDocument and SXACDClientDocDetailText. This table also contains metadata relating to the document, including the text format.",30,true
SCM,"SXARCMPanelSubPanelTypeXREF","Storing relation between Context  Panel, Sub Panel Type with Sequence number",11,true
SCM,"SXARCMClaimFieldValueType","This table stored the type of source of the field value like entities, URL etc.",10,true
SCM,"SXARCMAbstractSurgeonDetail","Storing Patient Visit Abstract Surgeon Detail",11,true
SCM,"SXACDExchangeCaseReportingReference","This table will archive linking of eICRJob and ClientVisit",12,true
SCM,"CV3ChartAnnotation","The CV3ChartAnnotation table will store the Chart Annotations entered for a Result, Allergy, Health Issue, Prescription, or Document.",21,true
SCM,"SXARCMNYLocationTypeTranslation","This table is created for new configuration for NY Location Type Translation",12,true
SCM,"SXARCMERATransactionSetClaimPatient","table holding records for patient data for one claim in an electronic remittance file",16,true
SCM,"SXARCMProbablePriceUpdate","This stores the data for the probable price update that will be used later during commit",11,true
SCM,"CV3ObservationCUR","Contains current observation  records. This table has a single clinical reading of a client characteristic. (Note: this is different from a basic observation which results from a diagnostic order.) Observations are recorded as part of a client document.",29,true
SCM,"SXAAMBSBillUserPreference","Stores Userpreference information about Superbill with 8 columns",9,true
SCM,"SXASCLVisitSOSProblem","Sunrise Charge Logic Visit SOS Problem Table",10,true
SCM,"CV3MedicationOrigin","Dictionary of values for Medication Aid field used in Clinical Check Workflow.",13,true
SCM,"SXAAMLocnCharacteristicLocationXRef","Cross reference between a location and a list of location characteristics",10,false
SCM,"SXARCMVocabulary","Dictionary of Vocab Codes (CPT/HCPCS, MODS etc.)",12,true
SCM,"SXARCMPaymentAdjustmentTransactionDetail","Existing table which stores payment details",58,true
SCM,"CV3GroupCodedTimes","A cross-reference between a Coded Time Group and its Coded Times. Identifies which coded times belong to a coded time group.",13,true
SCM,"SXAGNPatientPreferenceDetails","Dictionary table containing the configuration details for a patient preference",16,true
SCM,"SXARCMERReimbursementGroupAmountMaster","Table to store Ambulatory Surgical Name description & Active",11,true
SCM,"SXASNCDFormReusableSectionXRef","This table is used to Link the CDReusableSection into the Form",11,true
SCM,"SXAMMRecipeReportData","This table contains common Recipe's label and worksheet data information",15,true
SCM,"SXAANCUserWorkList","Defines worklist Ids for different users for radiology",14,true
SCM,"SXAAMDictionaryDependencyChain","Contains the dictionary dependency chains",12,true
SCM,"SXARCMERFlowThruAdjCode","Stores Flow Thru details for Expected Reimbursement.",10,true
SCM,"SXAAMBSuperBillCodeException","Table holds custom codes for SuperBill",12,true
SCM,"SXACCHierarchicalConditionsCategory","The table will store HCC ( Hierarchical Category codes ) compliant problems, the type of insurance linked to these problems. It will be updated via the TermSync process, which is responsible for syncing the ATP content with SCM health issue related tables.",14,true
SCM,"SXASRGCaseClientDocumentXRef","Contains the client document guid of the surgical request document used when scheduling a surgical case.",10,true
SCM,"SXARCMStatementAgingInfo","Contains the location information and statement Artifact mapping",15,true
SCM,"SXACDEICRVersionXref","To store the data of newly created EICRDocument.",11,true
SCM,"SXARCMSelfPayLineItemAllocation","Stores allocation of payment at transaction / statement line item level. Either StatementLineID or transaction ID will exists",14,true
SCM,"SXAHMEventComboXRef","Defines the parent-child relationship between events for combo-event configuration.",10,true
SCM,"SXAEISQueryDefinition","Meta Data table that defines a query used to select data from an EPI database",16,true
SCM,"SXASRGCustomProcedureCode","To store the custom procedure code information like TOSP (Table of surgical procedure) code.",15,true
SCM,"CV3OrderReconcileRqmtTypeXRef","Used to cross reference reconciliation requirement with the reconciliation types that can satisfy this requirement.",11,true
SCM,"SXAExternalObservationCodeXRef","This table stores the link between the codes and external observations.",11,true
SCM,"SXASRGCostingPolicyTimeBasedDetail","The details for a time based costing policy.",13,true
SCM,"SXARCMOrderingProviderSpecialty","User defined dictionary to store Ordering Provider Specialty",13,true
SCM,"SXAAMWLVisitItemTreatmentStatus","This new table will be used to store a dictionary of user defined Visit Treatment Statuses.",12,true
SCM,"SXAExternalEncounterProblem","This table stores the reasons and diagnosis of the external encounters from community records.",13,true
SCM,"SXAAMBeRxRXCHGMessage","Store information from Change Rx Request message",22,true
SCM,"SXARCMMMMToSFMEditMapping","Stores the mapping between 3M edits and SFM edits",11,true
SCM,"CV3HL7UserMap","The mappings of HL7 message fields to Sunrise Clinical Manager user-defined data items.",24,true
SCM,"SXAAMBSVLocMaptoResXREF","To store sunrise location mapping with custom location and status.",12,true
SCM,"SXAESResourceCustomFieldCategory","Events, Resources and Locations are to have custom field categories defined against them that will be then presented to the user when booking an appointment.  This table holds the custom field categories that are attached to specific resources.",11,true
SCM,"SXAExternalEncounter","This table stores the external encounters from community records.",23,true
SCM,"SXARCMAbstractAdditionalEncoders","Stored abstract Additional Encoders",14,true
SCM,"SXARCMRuralHealthQualifyingService","Dictionary table for Rural Health",16,true
SCM,"SXAEISSearchPathMember","Meta Data table that associates an instance set with a search path thereby specifying which instance sets are included when a query selects instances from a search path",11,true
SCM,"SXAHMWorkingViewColumnConfiguration","This Health Management configuration table stores column configurations for the working view to determine which columns will display, and in what sequence.",13,true
SCM,"SXARCMClaimEditCategory","This table stores different categories of billing edit like Abstracting, Billing Processing, Claim, Registration, 837 Validation, PPS 3M etc.",12,true
SCM,"CV3ObsItemDefaultModifier","Default modifier value for a pre-filled observation item.",15,true
SCM,"SXACRTileDripDoseDetail","Store the DripDose Tile's Display attribute",13,true
SCM,"SXASRGCaseCancelReasonXRef","Table containing the case cancel reasons.",10,true
SCM,"SXAESMCEventAvailabilityLimit","The purpose of this table is store all MaxLimit restrictions for all Availabilty slos for All CalendarsCalendars in one table",13,true
SCM,"SXARCMERASCModifier","This table stores info on percentage reibursed on each modifier.",11,true
SCM,"SXARCMEpisodePrincipalVisitPolicyVisitTypeXREF","Stores Principal Visit policy Visit type details",11,true
SCM,"CV3UserSignatureGroupXRef","Cross-references between a signature group and a user.",17,true
SCM,"SXARCMAbstractProcedureAnesthesiaDetail","Anesthesia Detail for Procedure",16,true
SCM,"SXARCMSRReportUDDIFieldMapping","The purpose of this table is to store State Report related UDDI Mapping data",13,true
SCM,"SXARCMLockboxProcessingConfiguration","Holds Lockbox processing configuraion",17,true
SCM,"SXAESLocationResource","Stores Locations that resources reside",11,true
SCM,"SXARCMPPS3MInsuranceField","Stores 3M Acceptable value corresponding to Insurance field",11,true
SCM,"CV3ResultAcknowledgementPolicy","Stores result acknowledgement Policy.  The result acknowledgement policy, in junction with the table CV3ResultAcknowledgementPolicyDtl table defines if results are acknowledged and by whom.",12,true
SCM,"SXAAMInsuranceUDDIFormField","Provides the data for the Insurance form fields.",10,true
SCM,"SXAEDIFacilityAuthorizationConfiguration","Stored the authorization rules for facilities.",16,true
SCM,"SXASRGCodedProcedure","This table contains coded surgical procedures  from third party such as AORN",17,true
SCM,"SXABatchListCriteriaParameter","This table stores the paremeters that are used to create criteria based batch list.",13,true
SCM,"SXARCMBillingRequestStatusType","Storing Billing Request Status type information like NotBilled, BilledAll etc.",10,true
SCM,"CV3PumpChannel","Dictionary table that is a repository of pump channel IDs",14,true
SCM,"SXAANCBatchSchedule","Use to store Batch schedul information",11,true
SCM,"SXAHMImportAMBMap","used to map old AMB  keys to the new keys in Health Manager",8,true
SCM,"SXARCMEpisodeCombineConfigVisitTypeThreshold","To save visit type for rehabilitation to create combine episodes",12,true
SCM,"SXARCMPPS3MOutputItemData","Stores the line item data that we get from 3M after making a service call.",36,true
SCM,"SXARCMObservationRoundingDictionary","The table will represents Observation Rounding system Dictionary",10,true
SCM,"SXAAMBeRxCANRESMessage","Store information from Cancel Rx Response message",19,true
SCM,"SXARCMGuarantorCollectionLevelMessageXREF","This table stores the messages associated with a Collection Level",12,true
SCM,"SXAANCDMCode","Stores DICOM Modalities code",11,true
SCM,"CV3UomConversion","Used to convert one unit of measure to another.",14,true
SCM,"SXARCMRejectionReasonCode","For Maryland State Specific, the rejection reason codes dictionary",11,true
SCM,"SXADMStagingRule","Rules used to calculate the stage of a disease based on specified TNMG values.",21,true
SCM,"SXAAMGroupPracticeLocationInsException","by default all InsurancePlans participates in all group practice locations and Accepts assignments. This table stores only exceptions.",15,true
SCM,"SXARCMInsuranceRemittanceLocationPOSCode","Store payment and tax code for each place of service.",11,true
SCM,"SXAAMAdmitViaColumnXref","To map the values with admit via columns and admit via defination values",12,false
SCM,"SXAESMCTemplateDefinitionAvailabilityEvtCatXREF","DefinitionAvailabilities in Master Calendars templates may have restrictions where only certain types of event categories may be preformed during that time, this XREF holds the event categories that may be preformed.",11,false
SCM,"SXASRGCasePreOpInfo","Table containing the pre-operation info of a case.",10,true
SCM,"SXAMMPharmacyStock","This entity contains quantity information for the generic items that are stocked in the pharmacy",16,true
SCM,"CV3TaskPerformancePolicy","Defines who can perform a task. This is based on a care provider's task role type.",12,true
SCM,"SXAEISExpressionElement","This table allows for configuration types which can be stored in POHAppUserPrefConfig table",14,true
SCM,"CV3TaskStatus","Dictionary of Task Statuses.",14,true
SCM,"SXACRTileHistogramDetail","Store the Clinical Graph Tile's Display attribute",19,true
SCM,"SXASHMsgPriorityType","A requirement for SHM is to have the ability to set a message priority, much like setting high priority in Outlook.  The initial priority values are High, Medium, Low with the ability to have the customer customize these values via the bulk load process or by a future administration tool within SHM.  To create other priorities, choose an appropriate PriorityCode and give it an ImportanceLevel relative to the others in the table.  For example, to make a Medium-High Priority code choose an ImportanceLevel between the values of High and Medium (ie 13), to make an Ultra-High Priority, choose an ImportanceLevel of 100.  If you need to create another priority in-between 2 other priorities and there is no �room� to fit an ImportanceLevel between these two values, you can multiply all ImportanceLevel values in this table by some factor (ie 5) to get more available ImportanceLevels to choose from.",14,true
SCM,"CV3CollSchedule","Defines when an order is to be collected. Uses collection schedule detail to define times for each day of the week.",12,true
SCM,"SXAAMBPharmacyPhoneXREF","Maintains All types of Phone numbers received in Pharmacy Download",12,true
SCM,"SXARCMRROutputFieldValueType","Create a table to store the value type of each field.",10,true
SCM,"SXARCMSubscriberEnvironment","Table to manage the subscriber tables",17,true
SCM,"SXARCMBatchType","A system dictionary to identify the Batch type.",11,true
SCM,"SXAESMCExceptionSpecificDate","One type of Master Calendar Exception is effective on specific dates, which are defined by an administrator. This table stores these specific effective dates.",11,true
SCM,"SXARCMERPerVisitRateConfig","This table is created to store detail Configuration for All Inclusive Rate.",18,true
SCM,"SXAMMOrderModificationHistoryField","This table will be used to filter fields to be displayed for Order Modification feature",10,true
SCM,"SXARCMLockboxVendorGroupPracticeXref","reference table between Lockbox vendor and Group Practice",10,true
SCM,"SXARCMRRReportDataConfiguration","The table to regulatory report configuration data",13,true
SCM,"CV3TaskPerformPolicyDtlLoc","Contains the locations where a task can be performed.",13,true
SCM,"SXARCMAuditViewerConfiguration","Used for Audit viewer to filter & get the column list based on table selection",11,true
SCM,"CV3AllergyConfLevel","Dictionary of Allergy Confidence Levels.",12,true
SCM,"SXAAMWLWaitlistVisitXREF","Table to record the association between a newly created Visit and a Waitlist item",11,true
SCM,"SXASRGCaseType","This Surgery table contains the user defined case types. For example: Elective, Emergency",14,true
SCM,"SXARCMERFlowThruCatalogChargeTxnCode","This table will be responsible for adding data of TransactionCode for FlowThru catalog",10,true
SCM,"SXASCLCPTNursingProcedure","Sunrise Charge Logic CPT Nursing Procedures",13,true
SCM,"SXARCMContentTranslationMappingEntry","stores the mapping of applicatopn code and master entry code for a given dictionary",16,true
SCM,"SXASRGDepartmentSurgicalItemChargeCode","Holds the cross reference relationship between a department surgicla item and effective charge codes",13,true
SCM,"SXARCMActivityCode","Table to contain definition of activity codes and related actions",14,true
SCM,"SXARCMNYSpecialtyCode","This table is created to store the NYSpecialtyCode details.",12,true
SCM,"SXAAMBInteractionType","Reference table for the types of allergy interactions.",12,true
SCM,"SXARCMPPS3MDictionaryValues","This table stores configuration values for the selected 3M Reimbursement Scheme (Reimbursement3MProductID). Each configuration item (PPS3MDictionaryID) can have different values based on which Reimbursement Scheme is selected. This table will be loaded fr",13,true
SCM,"SXAAMREFIncomingReferralStatus","This new table will be used to store a dictionary of user defined Incoming Referral Statuses.",12,true
SCM,"SXAANCExamUserRole","User Roles",14,true
SCM,"SXASRGCaseUsageSnapshotItem","Stores a snapshot of surgical item usage for each preference card in a surgical case.",32,true
SCM,"SXAAMBOrderMedRecReviewDetail","Change table identities for BIGINT enhancement",15,true
SCM,"SXARCMAbstractWoundClass","Dictionary For ASA wound class",12,true
SCM,"SXAAMBLtrTemplateCategory","Categories of Templates",11,true
SCM,"SXACDDocExDestinationSectionType","Configuration table containing the document exchange sections available, to which the pullset/PW set/ QA set data will be supplied",12,true
SCM,"SXAESMCExceptionResourceXREFARC","Archive for SXAESMCExceptionResourceXREFARC",11,true
SCM,"SXACDSubmissionSetDetails","Stores the Submission set details.",12,true
SCM,"SXAANCProcedureType","Stores Procedure Type for various Ancillary Procedure",13,true
SCM,"CV3ClientDocumentARC","Contains older document  records. This table has the clinical documentation in the form of an assessment, note, or free format observations.",62,true
SCM,"SXAMMFillOccurrenceDetail","This entity contains a row for each item that has been selected to:a) go on the cart, ORb) go up to the floor in an IVCurrent dispense quantities are stored in this table.",22,true
SCM,"SXASRGCaseCostRoleBased","Stores the data needed for calculating the case role time costs.",15,true
SCM,"SXARCMERFeeScheduleConfigNDCDetail","This table is used to store data of FeeScheduler for NDC Code option",13,true
SCM,"SXARCMEReimbursementMethod","Stores Expected Reimbursement Method.",9,true
SCM,"SXAAMVisitBillOccurSpan","This table is an Xref between the CV3ClientVisit and the SXAAMBillCode table specifically for Occurrence Span codes.  And also stores the to and from date associated with the selected Occurrence Span code",15,true
SCM,"SXARCMBillingProviderSpecialty","User defined dictionary to host the billing provider specialty",13,true
SCM,"SXARCMClaimFormatLayoutXREF","Table used to determine what entries in SXARCMClaimFormatLayout really belong to a particular claim format",10,true
SCM,"SXARCMRevenueCycleSelfPay","Changed ""StatementCombiningOptionID"" column from NOT NULL to NULL",31,true
SCM,"SXARCMAbstractPLICode","Store Dictionary values of Procedure Location Indicator",11,true
SCM,"SXAANCWorklistAccessXref","To store worklist User access",12,true
SCM,"SXARCMTransactionThirdPartyCode","Store the charge transaction CPT/HCPCS/Modifier  code",21,true
SCM,"SXAMMGenericItem","This entity contains information about a Generic Item. A Generic Item is a child of a Drug. A Generic Item has Strength, Route and Form attributes to further define the Drug. An example of a Generic Item is Ibuprofen 200mg Oral Tablet and Ibuprofen 400mg
This Table holds the records of table generic item",59,true
SCM,"SXARCMAbstractIRFDetail","The purpose of this table is to store Inpatient Rehabilitation Facility (IRF) Detail",14,true
SCM,"SXARCMClaimERAdjustment","This table is a data contract for Field option & holds all the field options.",16,true
SCM,"SXARCMERPerDiemFlexPercentOfChargesDetail","To store Expected Reimbursement Per Diem Flexible and Percent of Charges Detail data",11,true
SCM,"CV3UserAlertRepository","This is a parallel table to the CV3AlertRepository, to avoid conflicts arising with existing reports that run against the CV3AlertRepository table.   The UserAlert�s stored in the CV3UserAlertRepository table often have NULL Client/Chart/Visit guids.",55,true
SCM,"SXACRTileColumnDisplay","Clinical Review Tile Column Display names and widths.  This table will have a master list of columns for each tile and the column widths.  For example, for an allergy tile, this table would have 3 columns defined with column widths for the grid display",19,true
SCM,"SXASCLSOSMapping","Stores Sunrise Charge Logic SOS Mapping with SCM entities, it stores mapped values for all mapping type",11,true
SCM,"SXARCMDenialCode","Storing User Defined Denial Code Dictionary",12,true
SCM,"SXAESResourceUserPrivilegesXREF","Store ES Users for a Resource where the User has at least one location as the resource",7,true
SCM,"SXAMMRecipeReport","This table contains Recipe's label and worksheet report",36,true
SCM,"SXAAMClientInfo","Extension of CV3Client table.  Stores AM specific information.",29,true
SCM,"CV3HealthIssueStatus","Dictionary of Health Issue Statuses.",13,true
SCM,"SXAEDITarget","Stores EDI targets.",12,true
SCM,"SXARCMWorksheet","To Store Proxy Claim Payer information for a given  Proxy Claim Payer Configuration.",58,true
SCM,"SXACDFHIRSection","This table will store the FHIR sections.",13,true
SCM,"CV3OrderCatalogMasterItem","Acts as a template for an order catalog item. Note that the order catalog master item contains the policy information about the item; the order catalog item contains display name information and the order keeps the details.",94,true
SCM,"SXAHMClientSchedule","This Health Management patient data table contains the patient schedules that are lists of immunization and wellness events.",15,true
SCM,"SXAAMDischargeInstruction","Dictionary of discharge instructions.  Associated with visits at discharge.",13,true
SCM,"CV3Address","The address of a client, user, or location.",31,true
SCM,"SXAAMBPatientEducationLog","This table tracks  the data of the patient education log",21,true
SCM,"SXAMMOrderSetMnemonicXREF","This entity contains details of items comprising an order set.  An order set can contain a collection of either- existing mnemonics- order set specific mnemonics (identified by the ""Is From Order Set"" flag)Existing mnemonics may be included in multiple order sets but are not editable (within the context of the order set maintenance).Order set specific mnemonics are created as part of the order set definition and can only be included in one order set, and they are editable (only within the context of the order set maintenance).",12,true
SCM,"SXARCMDenialRecoveryType","Storing Denial Recovery Type like Amount, Percentage etc.",12,true
SCM,"SXARCMRRQualifyingOption","Table Consist of Qualifying Option",10,true
SCM,"SXAAMWLCustomClockDetail","The purpose of this table is to store user configuration for Custom clock.",16,true
SCM,"SXAAMBGenericNameDrugNameXRef","Stores the relationships between brand/trade names and their equivalent generic names.",11,false
SCM,"SXASRGCostingPolicyDepartmentXRef","The departments  associated with a costing policy.",11,true
SCM,"CV3FamilyHistory","Cross-reference table that associates family member details to health issue types to an existing CV3HealthIssueDeclaration record.",12,true
SCM,"SXARCMERAnesthesiaFeeConfig","It stores information about ASA Fee Schedule Configurations",15,true
SCM,"SXAMMProductPackage","This Entity contains NDC's (National Drug Codes) which represent different packagings of Products.(i.e. Tylenol 100 tabs, Tylenol 500 tabs etc...)",26,true
SCM,"SXARCMRoomAndTimeEventCharging","The table will stores the configurations for Room, Observation and Custom Charges",25,true
SCM,"SXAAMFHIRExternalOrganization","Stores External organization�s code and UUID",11,true
SCM,"SXAAMBeRxStructuredSig","Stores Structured and Codified Sigs Used in RxWriter",14,true
SCM,"SXARCMAbstractDiagnosisDetail","This contains diagnosis code related to visit",17,true
SCM,"SXARCMStateReportingObsCatalogMapping","Maintains records for mapping  state reporting fixed fields to AM Observation catalog fields",11,true
SCM,"SXAAMVisitStatus","Dictionary of possible Visit Statuses",13,true
SCM,"SXARCMSRReportEditSummaryDefinition","To store Summary Edit details of the XML Clear report.",20,true
SCM,"SXASRGAcuity","Acuity dictionary",11,true
SCM,"SXARCMClaimFieldMultiLineSource","Table to to store the Claim Field Multi-Line Value source configuration Details",14,true
SCM,"SXACDMTenant","Stores Sunrise Scanning's Tenant information",11,true
SCM,"SXARCMPaymentAdjustmentColumnConfiguration","To store Payment method ColumnConfiguration information",16,true
SCM,"SXAAMLocationFQHC","Holds Locations' FQHC qualification periods and type",13,true
SCM,"SXAEISEquivalentValueSetMember","Meta Data table that defines members within an equivalent value set",11,true
SCM,"SXAANCLocationFunctionGroupAddressXREF","Configures The Adress and Logo for LFG s",23,true
SCM,"SXARCMDenialCommentXREF","Table will store denial id with respectiver comment id",10,true
SCM,"SXAAMCustomContentLocnFacilityXREF","This entity contains cross references between Custom Content definitions and the facilities for which they are defined.  It also contains the sequence in which Custom Contents should be displayed on the menu.",11,false
SCM,"SXARCMBulkActionEntityContextXref","The purpose of the table is to store data of mapping between Entity View Context Field with bulk action data.",11,true
SCM,"SXAINVLocation","Locations that are specific to Inventory",27,true
SCM,"SXAGNMessage","Stores configurable messages used in the AM � Message Management feature.",12,true
SCM,"SXAAMVirtualEncounterDefault","Default values for Visit Type, Care Level, Service, Assigned Location and Attending Provider are set up for various workstation locations so visits of virtual encounter types may be created automatically from those locations with these default values",22,true
SCM,"SXAAMBLtrTokenCategory","Categories of Tokens",11,true
SCM,"SXAMMStockItem","This table contains the stock item information",29,true
SCM,"SXARCMERFeeScheduleDeptDetail","Store fee Schedule Config department level details  like Department  selected in config for respective facility",12,true
SCM,"SXARCMSelfPayRevenuCycleAccountGroupTypeXREF","Stores Associated Account Group data related to given Revenue Cycle Set Up",10,true
SCM,"SXAAMTransportConditionIndicator","Dictionary for the transport indicator field",11,true
SCM,"SXARCMEnumReference","This tables stores enumerations used in SFM.",13,true
SCM,"SXAMMOrderOptionComponent","This entity contains a list of components that are associated with an Order Option. For example; A Warfarine 5 mg order may be pharmacy perfected with one Warfarine 3 mg Oral Tablet (Generic Item) and one Warfarine 2 mg Oral Tablet.",32,true
SCM,"SXARCMERAModule","table holding a list of modules that participate in the 835 processing",9,true
SCM,"SXARCMERATransactionSet","table holding transaction set records of each ST segment for electronic remittances received into SFM",45,true
SCM,"SXASRGUsageExportDepartmentSetting","The table department settings for Usage Import and Export.",13,true
SCM,"SXAFindPatientOption","Option to apply when finding a patient",18,true
SCM,"SXARCMNonReceivableTransactionCode","This table is used to store non AR Transaction Type (charge, payment, adjustment) which is used to record a Adjustment which does not decrease the value of the Account�s Receivable for the enterprise",13,true
SCM,"SXARCMRevenueCycleSetup","This table stores revenue cycle setup configured in Insurance plan.",24,true
SCM,"SXAAMBSVAppointment","Contains all information regarding a patient appointment. These are combination of MSH, PID, AIS and SCH segment of HL7 messages.",23,true
SCM,"SXARCMERATransactionSetClaimAdjustment","table holding claim adjustment records related to a claim in table SXARCMERATransactionSetClaim",20,true
SCM,"SXARCMPriority","System Dictionary to store the event priorities",11,true
SCM,"SXARCMViewpointGroup","Storing Group of view point",12,true
SCM,"SXAESBlockManagedOccurrence","Table for manged block occurrence",18,true
SCM,"SXARCMEpisodeCreationRuleSetRuleXREF","This  is a linking table between EpisodeCreationRuleSet and Rule. A rules can contain multiple rules.",11,true
SCM,"SXARCMRefundTransaction","It contains the details about the refund transaction. Table contains refund specific details like Cheque Number etc.",21,true
SCM,"SXAHMWorkingViewColumnConfigColumn","This Health Management configuration table defines the individual columns that belong to a column configuration for the Working View.",13,true
SCM,"CV3Variance","The difference between what was planned and what really occurred for a patient on a clinical path.",36,true
SCM,"SXARCMKeyMap","Central repository containing the Key mapping scheme for all the major identifiers in the system",14,true
SCM,"SXARCMSubscriberType","System dictionary to store the subscriber types",11,true
SCM,"CV3TransportMethod","Dictionary of Transport Methods.",13,true
SCM,"SXARCMClaimFieldValueOption","This table stores the relationship between claimformatlayout and field value table.",12,true
SCM,"CV3DocumentHeadingName","A dictionary that can be selected from when setting up a Document Heading Item.",12,true
SCM,"SXARCMClaimAdjustmentReason","This table stores adjustment reason(s) for claim allocation(s).",23,true
SCM,"SXAHIMDocumentTypeConfig","This Table Stores the details about Document Types to be scanned via Front Office Scanning",14,true
SCM,"SXARCMEDIBatch","Storing EDI next Batch ID generation information",9,true
SCM,"SXARCMAbstractEmergencyProcedure","Dictionary For emergency procedure",12,true
SCM,"SXAAMCensusGroup","Census group allows users to group Service Areas, Units or Accommodations together for reporting purposes",13,true
